timestamp,3cdaf029c87a002_write,3cdaf029c87a002_read,512e070e8eb32959_write,512e070e8eb32959_read,5b3ba363fb10d52f_write,5b3ba363fb10d52f_read,6181f76d6668aeb0_write,6181f76d6668aeb0_read,69948e3d245f62b7_write,69948e3d245f62b7_read,69f554c3f7f50a72_write,69f554c3f7f50a72_read,8861d1f6a0217629_write,8861d1f6a0217629_read,933ca51d2bb602b8_write,933ca51d2bb602b8_read,b92b49a4de72942d_write,b92b49a4de72942d_read
1760770156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0
1760770158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770160,0,0,0,0,0,0,0,0,0,0,5,2,0,0,4,7,1,0
1760770162,0,0,0,0,0,0,0,0,0,0,4,4,0,0,32,32,0,0
1760770164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,0,0
1760770166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,0,0
1760770168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770170,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,7,90,94
1760770172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1760770176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,8,10
1760770178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770180,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,5,4,3
1760770182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,18
1760770184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18
1760770186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23
1760770188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23
1760770190,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,3,14,13
1760770192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,19
1760770194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14
1760770196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26
1760770198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760770200,0,0,0,0,0,0,0,0,0,0,70,77,0,0,4,4,13,13
1760770202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0
1760770204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770208,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
1760770210,0,0,0,0,0,0,0,0,0,0,5,4,0,0,25,22,1,5
1760770212,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760770214,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0
1760770216,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0
1760770218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770220,0,0,0,0,0,0,0,0,0,0,2,6,0,0,26,21,3,3
1760770222,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0
1760770224,0,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0
1760770226,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0
1760770228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770230,0,0,0,0,0,0,0,0,0,0,2,0,0,0,113,84,0,1
1760770232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770240,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,100,1,0
1760770242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770250,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,5,1,0
1760770252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0
1760770254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,0,0
1760770256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0
1760770258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770262,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0,0,0,0
1760770264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770270,0,0,0,0,0,0,0,0,0,0,44,25,0,0,2,2,3,3
1760770272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760770274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23
1760770276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16
1760770278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1760770280,0,0,0,0,0,0,0,0,0,0,36,33,0,0,1,3,4,2
1760770282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760770284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22
1760770286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760770288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1760770290,0,0,0,0,0,0,0,0,0,0,71,60,0,0,1,4,5,1
1760770292,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1
1760770294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770300,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,1,3,4
1760770302,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0
1760770304,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0
1760770306,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0
1760770308,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0
1760770310,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,3,4,3
1760770312,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,0
1760770314,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0
1760770316,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0
1760770318,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0
1760770320,0,0,0,0,0,0,0,0,0,0,2,2,0,0,93,92,5,6
1760770322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770328,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1760770330,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,5,4,7
1760770332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,0
1760770334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,0,0
1760770336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0
1760770338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770340,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,4,5,6
1760770342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0,0
1760770344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0
1760770346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0
1760770348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,74,89
1760770352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0
1760770354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,88,75
1760770362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0
1760770364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,79,84
1760770372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0
1760770374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770380,0,0,0,0,0,0,0,0,0,0,76,74,0,0,3,5,3,3
1760770382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,8
1760770384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770390,0,0,0,0,0,0,0,0,0,0,73,77,0,0,4,4,4,2
1760770392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,8,8
1760770394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770400,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,17,5,6
1760770402,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,8,3
1760770404,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0
1760770406,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0
1760770408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770410,0,0,0,0,0,0,0,0,0,0,4,1,0,0,91,95,4,4
1760770412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770430,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,6,3,5
1760770432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0,0
1760770434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,0,0
1760770436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0
1760770438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770440,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,3,96,93
1760770442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770450,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,4,91,98
1760770452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770460,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,2,3,4
1760770462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
1760770464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760770466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19
1760770468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760770470,0,0,0,0,0,0,0,0,0,0,91,85,0,0,6,2,14,12
1760770472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0
1760770474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770480,0,0,0,0,0,0,0,0,0,0,86,69,0,0,5,2,0,1
1760770482,0,0,0,0,0,0,0,0,0,0,10,11,0,0,7,9,0,0
1760770484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770490,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,12,0,1
1760770492,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1760770494,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0
1760770496,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0
1760770498,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0
1760770500,0,0,0,0,0,0,0,0,0,0,7,1,0,0,66,72,4,6
1760770502,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,1,1
1760770504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770510,0,0,0,0,0,0,0,0,0,0,4,4,0,0,71,67,9,2
1760770512,0,0,0,0,0,0,0,0,0,0,15,27,0,0,0,0,1,0
1760770514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770520,0,0,0,0,0,0,0,0,0,0,1,7,0,0,77,61,4,7
1760770522,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0
1760770524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770530,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,5,64,62
1760770532,0,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0
1760770534,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0
1760770536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770540,0,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,1
1760770542,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0
1760770544,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0
1760770546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
1760770550,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,5,5,6
1760770552,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,27,37
1760770554,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,26,25
1760770556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770560,0,0,0,0,0,0,0,0,0,0,64,64,0,0,3,5,3,3
1760770564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
1760770566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770570,0,0,0,0,0,0,0,0,0,0,3,5,0,0,36,25,7,4
1760770572,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,0,0
1760770574,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0
1760770576,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0
1760770578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770580,0,0,0,0,0,0,0,0,0,0,3,5,0,0,26,35,6,5
1760770582,0,0,0,0,0,0,0,0,0,0,19,30,0,0,0,0,0,0
1760770584,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0
1760770586,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0
1760770588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770590,0,0,0,0,0,0,0,0,0,0,4,4,0,0,83,88,6,5
1760770592,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
1760770594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770600,0,0,0,0,0,0,0,0,0,0,5,3,0,0,89,82,6,5
1760770602,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
1760770604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770610,0,0,0,0,0,0,0,0,0,0,3,5,0,0,79,92,6,5
1760770612,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,72,54
1760770614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770620,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,2,82,68
1760770622,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0
1760770624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770630,0,0,0,0,0,0,0,0,0,0,22,20,0,0,22,35,6,2
1760770632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16
1760770634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760770636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18
1760770638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14
1760770640,0,0,0,0,0,0,0,0,0,0,23,19,0,0,5,3,2,4
1760770642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16
1760770644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760770646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21
1760770648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
1760770650,0,0,0,0,0,0,0,0,0,0,61,80,0,0,4,4,3,3
1760770652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,12
1760770654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770660,0,0,0,0,0,0,0,0,0,0,77,64,0,0,5,3,3,3
1760770662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,16
1760770664,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
1760770666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770670,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,11,3,8
1760770672,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,13,13
1760770674,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760770676,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0
1760770678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770680,0,0,0,0,0,0,0,0,0,0,3,5,0,0,77,95,5,6
1760770682,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,4
1760770684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770690,0,0,0,0,0,0,0,0,0,0,4,4,0,0,78,94,6,5
1760770692,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4
1760770694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770700,0,0,0,0,0,0,0,0,0,0,2,4,0,0,8,3,10,7
1760770702,0,0,0,0,0,0,0,0,0,0,3,2,0,0,32,32,0,0
1760770704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,0
1760770706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0
1760770708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770710,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7,4,61,73
1760770712,0,0,0,0,0,0,0,0,0,0,14,17,0,0,8,10,0,0
1760770714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770720,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,4,71,63
1760770722,0,0,0,0,0,0,0,0,0,0,20,10,0,0,12,6,0,0
1760770724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770730,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,5,65,69
1760770732,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0
1760770734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1760770740,0,0,0,0,0,0,0,0,0,0,56,77,0,0,2,6,4,2
1760770742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,6,3
1760770744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770750,0,0,0,0,0,0,0,0,0,0,3,5,0,0,26,26,5,6
1760770752,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,2,2
1760770754,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760770756,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0
1760770758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770760,0,0,0,0,0,0,0,0,0,0,4,4,0,0,24,28,3,8
1760770762,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,3,1
1760770764,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0
1760770766,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0
1760770768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,98,1,0
1760770772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,98,1,0
1760770782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770784,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,7,0,0
1760770786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,1
1760770792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,0
1760770794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,0
1760770796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0
1760770798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770800,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,4,86,79
1760770802,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,8,0,0
1760770804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770810,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,5,80,85
1760770812,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,7,0,0
1760770814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770820,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,2,2,4
1760770822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,20
1760770824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
1760770826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760770828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18
1760770830,0,0,0,0,0,0,0,0,0,0,90,97,0,0,2,1,1,7
1760770832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1760770834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
